,Time,FSC-A,SSC-A,BL1-A,BL2-A,BL3-A,BL4-A,VL4-A,VL3-A,VL2-A,VL1-A,FSC-H,SSC-H,BL1-H,BL2-H,BL3-H,BL4-H,VL4-H,VL3-H,VL2-H,VL1-H,FSC-W,SSC-W,BL1-W,BL2-W,BL3-W,BL4-W,VL4-W,VL3-W,VL2-W,VL1-W
907,13078.0,26901.0,74539.0,1048575.0,1048575.0,16457.0,1234.0,5907.0,67602.0,905824.0,2434.0,27118.0,65753.0,1048575.0,1010094.0,12389.0,1030.0,4475.0,56235.0,753876.0,492.0,196.0,157.0,714.0,594.0,51.0,5.0,30.0,153.0,479.0,0.0
908,13083.0,8517.0,72204.0,1048575.0,1048575.0,16092.0,1541.0,6163.0,64726.0,886014.0,-600.0,27725.0,65061.0,1048575.0,1006281.0,11801.0,1367.0,4997.0,55355.0,748353.0,295.0,99.0,163.0,708.0,582.0,48.0,14.0,31.0,151.0,491.0,0.0
909,13083.0,14559.0,68693.0,1048575.0,1048575.0,15197.0,2037.0,5276.0,67377.0,888082.0,-1260.0,27007.0,64389.0,1048575.0,1004601.0,11933.0,1379.0,4313.0,57991.0,749826.0,391.0,147.0,156.0,710.0,597.0,46.0,13.0,31.0,160.0,459.0,0.0
910,13086.0,23930.0,71350.0,1048575.0,1048575.0,16286.0,1896.0,5648.0,61049.0,811133.0,537.0,25796.0,63538.0,1048575.0,993083.0,12692.0,1519.0,4438.0,51116.0,688900.0,464.0,165.0,171.0,696.0,594.0,48.0,14.0,29.0,150.0,443.0,0.0
911,13119.0,60004.0,219267.0,1048575.0,1048575.0,47711.0,4469.0,15720.0,190927.0,1048575.0,-2718.0,27678.0,66891.0,1048575.0,1007812.0,12838.0,1494.0,4566.0,54824.0,750416.0,424.0,528.0,490.0,1023.0,1023.0,146.0,37.0,87.0,444.0,1023.0,0.0
912,13138.0,78247.0,214690.0,1048575.0,1048575.0,46734.0,4339.0,17148.0,197308.0,1048575.0,-4314.0,28681.0,65740.0,1048575.0,1009363.0,12511.0,1348.0,5147.0,57940.0,766745.0,401.0,572.0,493.0,1023.0,1023.0,144.0,34.0,87.0,458.0,1023.0,0.0
913,13152.0,95330.0,215862.0,1048575.0,1048575.0,48588.0,5492.0,15780.0,201674.0,1048575.0,-1892.0,26277.0,66125.0,1048575.0,1011305.0,12729.0,1608.0,5135.0,56851.0,772579.0,451.0,758.0,490.0,1023.0,1023.0,149.0,45.0,88.0,451.0,1023.0,0.0
914,13170.0,77747.0,214482.0,1048575.0,1048575.0,46385.0,4690.0,15278.0,189153.0,1048575.0,1013.0,27091.0,68100.0,1048575.0,1009429.0,12845.0,1365.0,4455.0,55241.0,742059.0,692.0,530.0,413.0,1023.0,1023.0,152.0,38.0,90.0,380.0,1023.0,0.0
915,13192.0,30112.0,75020.0,1048575.0,1048575.0,15255.0,1811.0,6169.0,67975.0,927462.0,-649.0,28013.0,66643.0,1048575.0,1011519.0,11863.0,1166.0,4767.0,55412.0,775212.0,326.0,255.0,165.0,706.0,571.0,48.0,12.0,32.0,152.0,471.0,0.0
916,13202.0,144754.0,74564.0,1048575.0,1048575.0,16345.0,2601.0,5623.0,70113.0,929823.0,1965.0,30450.0,66806.0,1048575.0,1014752.0,12243.0,1628.0,4599.0,58380.0,789642.0,396.0,903.0,171.0,717.0,585.0,51.0,17.0,29.0,160.0,491.0,0.0
917,13210.0,40135.0,153861.0,1048575.0,1048575.0,29876.0,2593.0,10059.0,117154.0,1048575.0,-195.0,27207.0,72160.0,1048575.0,1000810.0,11840.0,1020.0,3813.0,52977.0,710885.0,504.0,368.0,339.0,1023.0,1023.0,95.0,4.0,58.0,281.0,899.0,0.0
918,13215.0,-4399.0,76674.0,1048575.0,1048575.0,15957.0,1859.0,5341.0,68913.0,924944.0,1694.0,27638.0,66366.0,1048575.0,1012248.0,11759.0,1094.0,4139.0,54850.0,765224.0,429.0,74.0,174.0,711.0,588.0,50.0,8.0,29.0,163.0,476.0,0.0
919,13230.0,5171.0,71425.0,1048575.0,1048575.0,14996.0,1507.0,5574.0,63056.0,821404.0,170.0,26835.0,63891.0,1048575.0,997064.0,11589.0,1129.0,4571.0,52601.0,699034.0,459.0,86.0,170.0,699.0,584.0,45.0,9.0,29.0,153.0,464.0,0.0
920,13255.0,62217.0,219683.0,1048575.0,1048575.0,45573.0,5076.0,16884.0,194128.0,1048575.0,89.0,27828.0,65822.0,1048575.0,1004487.0,11687.0,1247.0,4736.0,54333.0,741723.0,450.0,994.0,498.0,1023.0,1023.0,149.0,37.0,89.0,454.0,1023.0,0.0
921,13261.0,30411.0,72456.0,1048575.0,1048575.0,16022.0,1519.0,4726.0,64873.0,868125.0,1120.0,26546.0,64612.0,1048575.0,1003193.0,11615.0,1134.0,4555.0,54124.0,735955.0,386.0,218.0,171.0,703.0,574.0,49.0,9.0,26.0,150.0,467.0,0.0
922,13268.0,19561.0,72810.0,1048575.0,1048575.0,15956.0,1582.0,5567.0,66002.0,891330.0,1003.0,26908.0,64426.0,1048575.0,1008750.0,11574.0,1345.0,4925.0,55497.0,740399.0,453.0,150.0,165.0,717.0,591.0,49.0,14.0,29.0,144.0,485.0,0.0
923,13292.0,88381.0,283242.0,1048575.0,1048575.0,53911.0,5383.0,18414.0,221304.0,1048575.0,2793.0,30583.0,65399.0,1048575.0,1005697.0,12324.0,1357.0,4593.0,54572.0,716968.0,433.0,795.0,633.0,1023.0,1023.0,181.0,37.0,108.0,522.0,1023.0,0.0
924,13297.0,36271.0,73368.0,1048575.0,1048575.0,15908.0,2083.0,5439.0,65671.0,923321.0,306.0,27615.0,64338.0,1048575.0,1011399.0,11817.0,1373.0,4582.0,54372.0,768218.0,359.0,280.0,169.0,716.0,587.0,50.0,14.0,31.0,148.0,471.0,0.0
925,13312.0,34439.0,71133.0,1048575.0,1048575.0,14583.0,2412.0,5031.0,61753.0,815272.0,113.0,27249.0,64558.0,1048575.0,995928.0,10971.0,1267.0,4028.0,52368.0,693549.0,350.0,209.0,162.0,704.0,577.0,47.0,14.0,29.0,160.0,452.0,0.0
926,13323.0,40233.0,71917.0,1048575.0,1048575.0,15411.0,2169.0,5301.0,70435.0,929896.0,385.0,27501.0,63656.0,1048575.0,1012096.0,11145.0,1388.0,4729.0,57986.0,775131.0,424.0,326.0,167.0,708.0,591.0,48.0,15.0,29.0,160.0,475.0,0.0
927,13335.0,139174.0,74434.0,1048575.0,1048575.0,16425.0,2041.0,6235.0,67820.0,923465.0,412.0,28953.0,65915.0,1048575.0,1010127.0,12375.0,1588.0,4866.0,56216.0,771268.0,366.0,906.0,172.0,716.0,579.0,49.0,16.0,31.0,151.0,493.0,0.0
928,13340.0,18033.0,69022.0,1048575.0,1048575.0,13836.0,1204.0,5595.0,58622.0,817570.0,-957.0,25562.0,62936.0,1048575.0,993834.0,10810.0,1044.0,4690.0,49989.0,693011.0,352.0,169.0,151.0,693.0,579.0,47.0,6.0,29.0,144.0,460.0,0.0
929,13364.0,109072.0,304274.0,1048575.0,1048575.0,54975.0,6083.0,18330.0,226706.0,1048575.0,885.0,27602.0,76454.0,1048575.0,999017.0,11006.0,1115.0,4516.0,51429.0,699989.0,574.0,849.0,682.0,1023.0,1023.0,186.0,22.0,107.0,536.0,1023.0,0.0
930,13379.0,74082.0,139244.0,1048575.0,1048575.0,29648.0,3251.0,10461.0,125948.0,1048575.0,529.0,28307.0,62733.0,1048575.0,999695.0,11888.0,1282.0,4642.0,54266.0,717260.0,315.0,576.0,313.0,1023.0,1023.0,97.0,13.0,57.0,288.0,919.0,0.0
931,13385.0,84611.0,222368.0,1048575.0,1048575.0,48812.0,5678.0,15438.0,207693.0,1048575.0,564.0,27431.0,66100.0,1048575.0,1013254.0,12622.0,1405.0,4425.0,57966.0,775162.0,602.0,619.0,503.0,1023.0,1023.0,154.0,33.0,87.0,484.0,1023.0,0.0
932,13410.0,179545.0,290877.0,1048575.0,1048575.0,62683.0,6639.0,20748.0,249018.0,1048575.0,-2931.0,30365.0,66000.0,1048575.0,1005111.0,11747.0,1224.0,4841.0,54086.0,736187.0,378.0,1023.0,669.0,1023.0,1023.0,199.0,32.0,116.0,597.0,1023.0,0.0
933,13457.0,92049.0,281849.0,1048575.0,1048575.0,57870.0,6540.0,20510.0,247987.0,1048575.0,-2893.0,26444.0,64809.0,1048575.0,1001076.0,11736.0,1295.0,4559.0,53076.0,716137.0,564.0,749.0,645.0,1023.0,1023.0,188.0,47.0,112.0,572.0,1023.0,0.0
934,13467.0,-35996.0,150111.0,1048575.0,1048575.0,27800.0,2600.0,9078.0,115278.0,1048575.0,1151.0,30290.0,69958.0,1048575.0,1007299.0,11824.0,1036.0,3874.0,57346.0,745054.0,498.0,820.0,329.0,1023.0,1023.0,92.0,5.0,56.0,269.0,892.0,0.0
935,13474.0,112459.0,307474.0,1048575.0,1048575.0,53359.0,5463.0,17008.0,221399.0,1048575.0,-1093.0,29803.0,70704.0,1048575.0,1011644.0,11692.0,1242.0,4614.0,56725.0,757630.0,508.0,654.0,673.0,1023.0,1023.0,189.0,35.0,99.0,515.0,1023.0,0.0
936,13479.0,14493.0,73291.0,1048575.0,1048575.0,16723.0,1894.0,4664.0,66840.0,876431.0,1872.0,27273.0,64766.0,1048575.0,1006141.0,12437.0,1235.0,4300.0,55947.0,739218.0,416.0,122.0,169.0,708.0,582.0,50.0,12.0,27.0,150.0,464.0,0.0
937,13492.0,29434.0,73758.0,1048575.0,1048575.0,16306.0,1652.0,4646.0,66582.0,911502.0,155.0,26040.0,66117.0,1048575.0,1009161.0,12185.0,1232.0,4627.0,55152.0,762887.0,471.0,214.0,171.0,714.0,570.0,51.0,12.0,29.0,152.0,454.0,0.0
938,13514.0,1863.0,421.0,315.0,213.0,19.0,28.0,-98.0,-52.0,62.0,78.0,1639.0,456.0,372.0,218.0,58.0,60.0,64.0,20.0,103.0,244.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,13531.0,169064.0,339445.0,1048575.0,1048575.0,47105.0,5052.0,15135.0,194941.0,1048575.0,475.0,33569.0,92307.0,1048575.0,1009110.0,12077.0,1211.0,4697.0,55500.0,755953.0,387.0,1023.0,730.0,1023.0,1023.0,168.0,22.0,87.0,444.0,1023.0,0.0
940,13540.0,93541.0,213072.0,1048575.0,1048575.0,47235.0,4575.0,16021.0,198196.0,1048575.0,1177.0,28964.0,65459.0,1048575.0,1005687.0,12675.0,1257.0,4708.0,57118.0,740592.0,417.0,567.0,474.0,1023.0,1023.0,145.0,25.0,87.0,466.0,1023.0,0.0
941,13570.0,58142.0,227193.0,1048575.0,1048575.0,35898.0,3753.0,11567.0,151602.0,1048575.0,1123.0,26916.0,75456.0,1048575.0,1006924.0,11675.0,1450.0,4470.0,56429.0,754724.0,621.0,530.0,494.0,1023.0,1023.0,131.0,15.0,69.0,363.0,1023.0,0.0
942,13577.0,18817.0,74506.0,1048575.0,1048575.0,16699.0,2410.0,5619.0,67080.0,858037.0,1498.0,27336.0,65783.0,1048575.0,1003138.0,12346.0,1407.0,5149.0,55035.0,715804.0,414.0,138.0,157.0,711.0,593.0,49.0,18.0,29.0,161.0,473.0,0.0
943,13583.0,39158.0,145416.0,1048575.0,1048575.0,30237.0,3716.0,10952.0,130008.0,1048575.0,1121.0,27676.0,66256.0,1048575.0,1008211.0,11918.0,1382.0,4194.0,55018.0,745075.0,328.0,313.0,315.0,1023.0,1023.0,95.0,26.0,61.0,314.0,926.0,0.0
944,13595.0,32127.0,72392.0,1048575.0,1048575.0,14683.0,1332.0,5769.0,67795.0,890280.0,8.0,27568.0,64550.0,1048575.0,1004619.0,10618.0,1167.0,4853.0,57119.0,752993.0,507.0,267.0,169.0,706.0,582.0,48.0,10.0,30.0,156.0,474.0,0.0
945,13610.0,43203.0,73260.0,1048575.0,1048575.0,15419.0,1755.0,5444.0,65216.0,856941.0,712.0,27755.0,64527.0,1048575.0,1003188.0,11923.0,1215.0,4342.0,53607.0,706692.0,468.0,327.0,166.0,713.0,578.0,48.0,12.0,30.0,152.0,481.0,0.0
946,13627.0,57377.0,142708.0,1048575.0,1048575.0,30815.0,3443.0,10759.0,127859.0,1048575.0,-1370.0,27576.0,64640.0,1048575.0,1007534.0,11950.0,1418.0,4778.0,53965.0,740851.0,372.0,464.0,308.0,1023.0,1023.0,98.0,16.0,58.0,297.0,927.0,0.0
947,13630.0,33337.0,72542.0,1048575.0,1048575.0,15450.0,1922.0,4964.0,63748.0,843655.0,61.0,28849.0,65873.0,1048575.0,1001083.0,11841.0,1223.0,4387.0,53638.0,714993.0,524.0,238.0,166.0,703.0,581.0,48.0,16.0,27.0,142.0,477.0,0.0
948,13690.0,113509.0,325059.0,1048575.0,1048575.0,74753.0,6541.0,26107.0,304644.0,1048575.0,1769.0,31703.0,93616.0,1048575.0,1047214.0,22694.0,2008.0,8810.0,108643.0,1013851.0,538.0,771.0,700.0,1023.0,1023.0,220.0,43.0,123.0,645.0,1023.0,0.0
949,13696.0,13562.0,73631.0,1048575.0,1048575.0,15419.0,1617.0,4881.0,64070.0,845343.0,1601.0,25262.0,65529.0,1048575.0,1002801.0,11625.0,1327.0,3950.0,52627.0,708118.0,531.0,162.0,166.0,713.0,566.0,49.0,14.0,30.0,160.0,462.0,0.0
950,13709.0,101116.0,144891.0,1048575.0,1048575.0,31031.0,3611.0,10083.0,130302.0,1048575.0,1469.0,26763.0,64411.0,1048575.0,1002357.0,12173.0,1297.0,4422.0,54791.0,724259.0,449.0,745.0,324.0,1023.0,1023.0,95.0,16.0,56.0,297.0,908.0,0.0
951,13726.0,65746.0,146471.0,1048575.0,1048575.0,30429.0,2979.0,11338.0,124696.0,1048575.0,2219.0,27994.0,65497.0,1048575.0,1007694.0,12232.0,1226.0,4857.0,55234.0,738182.0,396.0,504.0,330.0,1023.0,1023.0,98.0,21.0,62.0,275.0,908.0,0.0
952,13748.0,160477.0,365064.0,1048575.0,1048575.0,76598.0,8077.0,26550.0,324329.0,1048575.0,1093.0,27143.0,65713.0,1048575.0,1007237.0,12247.0,1369.0,4991.0,56934.0,757854.0,433.0,1023.0,822.0,1023.0,1023.0,237.0,64.0,145.0,767.0,1023.0,0.0
953,13772.0,116922.0,280566.0,1048575.0,1048575.0,60444.0,6511.0,21464.0,258254.0,1048575.0,4642.0,28819.0,64829.0,1048575.0,1009307.0,12888.0,1394.0,4504.0,58076.0,756613.0,556.0,912.0,654.0,1023.0,1023.0,192.0,41.0,114.0,585.0,1023.0,0.0
954,13774.0,78486.0,74147.0,1048575.0,1048575.0,15578.0,2187.0,5028.0,65371.0,865943.0,-1319.0,31088.0,65429.0,1048575.0,1003162.0,11145.0,1383.0,4721.0,53666.0,733326.0,330.0,554.0,170.0,704.0,581.0,48.0,15.0,28.0,147.0,458.0,0.0
955,13789.0,38338.0,146297.0,1048575.0,1048575.0,33462.0,3301.0,10739.0,132809.0,1048575.0,1968.0,28675.0,64999.0,1048575.0,1008307.0,12689.0,1304.0,4865.0,56637.0,749498.0,463.0,378.0,342.0,1023.0,1023.0,100.0,24.0,57.0,298.0,945.0,0.0
956,13790.0,34538.0,72903.0,1048575.0,1048575.0,14386.0,1431.0,5416.0,60547.0,828900.0,350.0,27920.0,64784.0,1048575.0,997400.0,10551.0,1028.0,4587.0,50970.0,695573.0,346.0,235.0,167.0,699.0,581.0,49.0,4.0,29.0,144.0,454.0,0.0
957,13822.0,60743.0,165659.0,1048575.0,1048575.0,23978.0,2748.0,6953.0,93648.0,1048575.0,-1078.0,28252.0,75313.0,1048575.0,978416.0,10238.0,1061.0,4162.0,46678.0,640354.0,550.0,444.0,364.0,1023.0,1023.0,88.0,6.0,49.0,231.0,865.0,0.0
958,13839.0,95318.0,172410.0,1048575.0,1048575.0,25547.0,2732.0,9317.0,102691.0,1048575.0,-2585.0,26941.0,81681.0,1048575.0,985342.0,10645.0,1020.0,4538.0,47057.0,659557.0,318.0,763.0,375.0,1023.0,1023.0,92.0,4.0,53.0,244.0,891.0,0.0
959,13867.0,67341.0,217430.0,1048575.0,1048575.0,41938.0,5100.0,13704.0,171149.0,1048575.0,2505.0,28311.0,65568.0,1048575.0,1006969.0,11892.0,1497.0,5057.0,55415.0,742237.0,486.0,572.0,493.0,1023.0,1023.0,141.0,30.0,81.0,377.0,1023.0,0.0
960,13884.0,33298.0,72429.0,1048575.0,1048575.0,14886.0,1275.0,5253.0,62704.0,841855.0,-623.0,25483.0,65022.0,1048575.0,998929.0,11377.0,1181.0,4383.0,52746.0,714436.0,432.0,177.0,159.0,702.0,572.0,46.0,10.0,30.0,138.0,455.0,0.0
961,13900.0,21835.0,105150.0,1048575.0,1048575.0,30916.0,3474.0,11254.0,134124.0,1048575.0,-661.0,31812.0,92521.0,1048575.0,1047263.0,22366.0,2512.0,9038.0,110557.0,1012727.0,396.0,157.0,213.0,772.0,661.0,82.0,27.0,37.0,238.0,625.0,0.0
962,13931.0,90392.0,292273.0,1048575.0,1048575.0,62869.0,6560.0,21825.0,260439.0,1048575.0,1577.0,26955.0,65799.0,1048575.0,1012558.0,12186.0,1291.0,4595.0,58017.0,768488.0,516.0,689.0,671.0,1023.0,1023.0,196.0,34.0,116.0,613.0,1023.0,0.0
963,13956.0,92357.0,217668.0,1048575.0,1048575.0,46974.0,4971.0,16437.0,201088.0,1048575.0,175.0,27610.0,66189.0,1048575.0,1007942.0,12199.0,1315.0,5160.0,58820.0,762022.0,452.0,684.0,493.0,1023.0,1023.0,143.0,34.0,85.0,458.0,1023.0,0.0
964,13966.0,42904.0,145143.0,1048575.0,1048575.0,29953.0,3208.0,11349.0,134337.0,1048575.0,-1590.0,27430.0,65846.0,1048575.0,1010703.0,11948.0,1331.0,4880.0,56067.0,754697.0,437.0,346.0,333.0,1023.0,1023.0,95.0,22.0,59.0,310.0,945.0,0.0
965,13979.0,116349.0,224294.0,1048575.0,1048575.0,43703.0,4698.0,14336.0,173855.0,1048575.0,793.0,29177.0,70610.0,1048575.0,1007669.0,11918.0,1222.0,4856.0,56747.0,744897.0,664.0,780.0,510.0,1023.0,1023.0,140.0,22.0,78.0,417.0,1023.0,0.0
966,13984.0,25671.0,74454.0,1048575.0,1048575.0,16424.0,1686.0,5523.0,67756.0,916239.0,891.0,26403.0,64904.0,1048575.0,1010218.0,12502.0,1224.0,4875.0,55782.0,758933.0,399.0,201.0,173.0,710.0,580.0,51.0,10.0,30.0,156.0,483.0,0.0
967,13997.0,47345.0,144441.0,1048575.0,1048575.0,31688.0,3902.0,11648.0,133375.0,1048575.0,-1401.0,26888.0,65375.0,1048575.0,1006853.0,13197.0,1298.0,5253.0,56773.0,752997.0,361.0,387.0,334.0,1023.0,1023.0,95.0,23.0,59.0,300.0,950.0,0.0
968,14054.0,70980.0,356485.0,1048575.0,1048575.0,73850.0,8052.0,25092.0,313977.0,1048575.0,-1289.0,28079.0,65342.0,1048575.0,1006936.0,12258.0,1249.0,5035.0,54739.0,754164.0,478.0,725.0,815.0,1023.0,1023.0,237.0,44.0,140.0,728.0,1023.0,0.0
969,14083.0,44492.0,220789.0,1048575.0,1048575.0,45926.0,3973.0,14881.0,194226.0,1048575.0,-644.0,27903.0,65650.0,1048575.0,1003576.0,11413.0,1258.0,4293.0,54949.0,738504.0,581.0,377.0,510.0,1023.0,1023.0,139.0,16.0,87.0,452.0,1023.0,0.0
970,14084.0,27824.0,71006.0,1048575.0,1048575.0,16336.0,1948.0,6138.0,65361.0,880559.0,1062.0,27046.0,63638.0,1048575.0,1004824.0,12555.0,1407.0,4749.0,54865.0,747217.0,494.0,217.0,162.0,709.0,583.0,50.0,15.0,31.0,151.0,460.0,0.0
971,14113.0,85733.0,218827.0,1048575.0,1048575.0,45316.0,5336.0,17768.0,198175.0,1048575.0,1516.0,26458.0,65865.0,1048575.0,1006496.0,12179.0,1349.0,4892.0,57082.0,750111.0,453.0,777.0,492.0,1023.0,1023.0,141.0,43.0,93.0,451.0,1023.0,0.0
972,14114.0,33426.0,78906.0,1048575.0,1048575.0,13350.0,1323.0,4267.0,54848.0,754427.0,574.0,27326.0,70353.0,1048575.0,977971.0,10043.0,1074.0,4268.0,45792.0,637280.0,428.0,256.0,168.0,687.0,572.0,44.0,7.0,26.0,133.0,447.0,0.0
973,14140.0,87030.0,145308.0,1048575.0,1048575.0,31478.0,3949.0,10986.0,132406.0,1048575.0,-1813.0,28692.0,64717.0,1048575.0,1003902.0,12498.0,1448.0,4684.0,55104.0,734313.0,408.0,633.0,349.0,1023.0,1023.0,98.0,23.0,62.0,309.0,929.0,0.0
974,14212.0,114400.0,365272.0,1048575.0,1048575.0,62221.0,6025.0,20561.0,255605.0,1048575.0,1945.0,30725.0,75366.0,1048575.0,1004121.0,11520.0,1091.0,4744.0,56768.0,734956.0,461.0,890.0,828.0,1023.0,1023.0,222.0,14.0,126.0,578.0,1023.0,0.0
975,14240.0,105809.0,364941.0,1048575.0,1048575.0,80510.0,9779.0,29195.0,325729.0,1048575.0,1234.0,27631.0,65522.0,1048575.0,1008763.0,13739.0,1929.0,5811.0,55490.0,751913.0,561.0,853.0,844.0,1023.0,1023.0,246.0,66.0,146.0,788.0,1023.0,0.0
976,14249.0,111239.0,145324.0,1048575.0,1048575.0,31529.0,3202.0,9873.0,125229.0,1048575.0,-1803.0,27302.0,65546.0,1048575.0,1004045.0,11143.0,1227.0,4645.0,52571.0,733673.0,458.0,812.0,327.0,1023.0,1023.0,97.0,21.0,57.0,282.0,940.0,0.0
977,14275.0,119440.0,319913.0,1048575.0,1048575.0,57624.0,5782.0,19297.0,231002.0,1048575.0,-718.0,32233.0,88842.0,1048575.0,1013825.0,12806.0,1486.0,4913.0,57107.0,773469.0,732.0,779.0,692.0,1023.0,1023.0,186.0,40.0,106.0,546.0,1023.0,0.0
978,14281.0,57442.0,141704.0,1048575.0,1048575.0,32471.0,3118.0,11123.0,133299.0,1048575.0,85.0,27300.0,64528.0,1048575.0,1005365.0,12785.0,1207.0,5298.0,56244.0,748335.0,341.0,356.0,331.0,1023.0,1023.0,103.0,19.0,58.0,322.0,938.0,0.0
979,14292.0,118733.0,297368.0,1048575.0,1048575.0,59827.0,6137.0,19964.0,246602.0,1048575.0,97.0,27682.0,66966.0,1048575.0,1008448.0,11706.0,1401.0,4918.0,55356.0,753477.0,533.0,739.0,673.0,1023.0,1023.0,191.0,46.0,114.0,599.0,1023.0,0.0
980,14326.0,129284.0,381290.0,1048575.0,1048575.0,64955.0,5687.0,20499.0,257635.0,1048575.0,-1255.0,31602.0,75380.0,1048575.0,1007592.0,12297.0,1099.0,4916.0,54149.0,727921.0,536.0,918.0,899.0,1023.0,1023.0,226.0,12.0,122.0,615.0,1023.0,0.0
981,14336.0,14372.0,72003.0,1048575.0,1048575.0,15960.0,1799.0,5227.0,60118.0,794612.0,1363.0,28173.0,64286.0,1048575.0,990130.0,11827.0,1189.0,4448.0,50581.0,671204.0,404.0,162.0,161.0,700.0,579.0,49.0,10.0,27.0,144.0,449.0,0.0
982,14353.0,19491.0,73380.0,1048575.0,1048575.0,16448.0,1915.0,5444.0,66585.0,881972.0,480.0,27660.0,65372.0,1048575.0,1007383.0,12133.0,1121.0,4842.0,55074.0,739082.0,540.0,163.0,171.0,710.0,584.0,51.0,12.0,30.0,165.0,462.0,0.0
983,14354.0,31613.0,73343.0,1048575.0,1048575.0,16561.0,1672.0,4886.0,68912.0,915649.0,-22.0,24204.0,65134.0,1048575.0,1011778.0,11883.0,1352.0,4375.0,57433.0,765735.0,492.0,278.0,164.0,713.0,588.0,51.0,14.0,30.0,153.0,481.0,0.0
984,14359.0,27609.0,72089.0,1048575.0,1048575.0,15692.0,1589.0,4937.0,62261.0,819513.0,-528.0,26353.0,63907.0,1048575.0,999112.0,12024.0,1413.0,4088.0,52659.0,692646.0,455.0,189.0,164.0,694.0,567.0,49.0,15.0,29.0,141.0,450.0,0.0
985,14359.0,25820.0,69150.0,1048575.0,1048575.0,15202.0,1494.0,5531.0,62576.0,808362.0,16.0,29003.0,64397.0,1048575.0,997357.0,11026.0,1349.0,4012.0,53173.0,684054.0,312.0,184.0,159.0,704.0,586.0,48.0,14.0,29.0,141.0,439.0,0.0
986,14371.0,72116.0,142944.0,1048575.0,1048575.0,30166.0,3229.0,11112.0,128234.0,1048575.0,137.0,27292.0,64139.0,1048575.0,1002916.0,11730.0,1334.0,4598.0,54940.0,734455.0,398.0,551.0,335.0,1023.0,1023.0,94.0,20.0,61.0,287.0,940.0,0.0
987,14402.0,43075.0,300295.0,1048575.0,1048575.0,58992.0,6857.0,20226.0,239673.0,1048575.0,2402.0,28294.0,73398.0,1048575.0,1009596.0,12355.0,1391.0,4975.0,56960.0,761208.0,542.0,529.0,670.0,1023.0,1023.0,188.0,35.0,112.0,562.0,1023.0,0.0
988,14441.0,174210.0,439789.0,1048575.0,1048575.0,89675.0,10225.0,31146.0,370574.0,1048575.0,4048.0,28040.0,71308.0,1048575.0,1004149.0,11953.0,1476.0,4752.0,54265.0,735389.0,436.0,1023.0,987.0,1023.0,1023.0,284.0,59.0,174.0,838.0,1023.0,0.0
989,14443.0,39890.0,72512.0,1048575.0,1048575.0,16179.0,1693.0,4987.0,68420.0,891207.0,406.0,27830.0,65197.0,1048575.0,1008547.0,11612.0,1347.0,4467.0,57122.0,751745.0,526.0,220.0,168.0,708.0,569.0,49.0,11.0,29.0,152.0,452.0,0.0
990,14452.0,94774.0,227762.0,1048575.0,1048575.0,43273.0,4843.0,14466.0,182294.0,1048575.0,-599.0,27064.0,73553.0,1048575.0,1006388.0,11561.0,1239.0,4597.0,56190.0,749859.0,435.0,724.0,513.0,1023.0,1023.0,141.0,25.0,82.0,433.0,1023.0,0.0
991,14465.0,96164.0,224505.0,1048575.0,1048575.0,42792.0,4408.0,13528.0,166340.0,1048575.0,-3010.0,34499.0,67246.0,1048575.0,1008490.0,12755.0,1198.0,4721.0,53364.0,747420.0,364.0,681.0,516.0,1023.0,1023.0,140.0,21.0,79.0,382.0,1023.0,0.0
992,14470.0,43404.0,75029.0,1048575.0,1048575.0,15060.0,1582.0,5444.0,67028.0,904938.0,-2750.0,25247.0,65959.0,1048575.0,1007593.0,10915.0,1403.0,4599.0,54627.0,757698.0,303.0,357.0,178.0,710.0,593.0,49.0,15.0,30.0,155.0,466.0,0.0
993,14482.0,74510.0,144648.0,1048575.0,1048575.0,31720.0,3490.0,11051.0,129251.0,1048575.0,-432.0,27264.0,65097.0,1048575.0,1005637.0,11751.0,1214.0,4953.0,55530.0,750002.0,341.0,490.0,331.0,1023.0,1023.0,94.0,19.0,58.0,305.0,935.0,0.0
994,14498.0,66988.0,154196.0,1048575.0,1048575.0,28368.0,3206.0,9902.0,122181.0,1048575.0,3801.0,26142.0,72059.0,1048575.0,997093.0,10646.0,1310.0,4585.0,52025.0,695940.0,455.0,711.0,340.0,1023.0,1023.0,98.0,12.0,55.0,292.0,914.0,0.0
995,14520.0,82492.0,320559.0,1048575.0,1048575.0,51191.0,5676.0,16339.0,199734.0,1048575.0,3426.0,27641.0,82302.0,1048575.0,1005568.0,12600.0,1168.0,4610.0,54939.0,741558.0,542.0,718.0,714.0,1023.0,1023.0,182.0,18.0,99.0,456.0,1023.0,0.0
996,14588.0,210741.0,437014.0,1048575.0,1048575.0,87880.0,8610.0,29474.0,356413.0,1048575.0,3282.0,29391.0,70284.0,1048575.0,1007361.0,12420.0,1194.0,4994.0,57220.0,756592.0,545.0,1023.0,982.0,1023.0,1023.0,276.0,53.0,160.0,844.0,1023.0,0.0
