,Time,FSC-A,SSC-A,BL1-A,BL2-A,BL3-A,BL4-A,VL4-A,VL3-A,VL2-A,VL1-A,FSC-H,SSC-H,BL1-H,BL2-H,BL3-H,BL4-H,VL4-H,VL3-H,VL2-H,VL1-H,FSC-W,SSC-W,BL1-W,BL2-W,BL3-W,BL4-W,VL4-W,VL3-W,VL2-W,VL1-W
536,21898.0,8634.0,16301.0,826204.0,297911.0,3954.0,493.0,1748.0,17391.0,161877.0,-338.0,12576.0,14440.0,669751.0,231195.0,2805.0,479.0,1475.0,15054.0,138021.0,384.0,102.0,44.0,509.0,342.0,27.0,0.0,15.0,43.0,272.0,0.0
537,21924.0,105929.0,107853.0,1048575.0,611113.0,8084.0,1010.0,6456.0,39995.0,334054.0,11020.0,75689.0,69907.0,673375.0,236181.0,2775.0,331.0,2717.0,14739.0,137134.0,10124.0,310.0,169.0,1023.0,705.0,63.0,0.0,56.0,118.0,547.0,40.0
538,21934.0,-473.0,16793.0,868696.0,319550.0,4034.0,148.0,1718.0,19545.0,171048.0,234.0,13059.0,14560.0,693196.0,247344.0,2607.0,328.0,1483.0,15538.0,144226.0,351.0,67.0,44.0,513.0,343.0,30.0,0.0,16.0,43.0,274.0,0.0
539,21991.0,16265.0,16478.0,832781.0,299422.0,4248.0,238.0,1948.0,17539.0,163085.0,1489.0,13515.0,14345.0,668771.0,232013.0,3172.0,393.0,2088.0,14250.0,138071.0,369.0,151.0,45.0,501.0,342.0,29.0,0.0,19.0,43.0,269.0,0.0
540,21991.0,40234.0,16366.0,858067.0,309138.0,3899.0,684.0,2093.0,17670.0,171733.0,-791.0,12447.0,14229.0,683767.0,237666.0,2634.0,357.0,1718.0,14386.0,143438.0,264.0,377.0,45.0,512.0,338.0,29.0,0.0,17.0,43.0,280.0,0.0
541,21993.0,2433.0,19406.0,951817.0,349321.0,5205.0,991.0,1878.0,18973.0,189773.0,189.0,14695.0,14126.0,679061.0,242726.0,2961.0,412.0,1392.0,14493.0,141826.0,416.0,124.0,68.0,705.0,445.0,31.0,0.0,15.0,57.0,308.0,0.0
542,22005.0,2463.0,-16.0,411.0,219.0,-1.0,25.0,22.0,12.0,89.0,-130.0,1798.0,62.0,333.0,228.0,43.0,58.0,54.0,104.0,149.0,185.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,22005.0,7403.0,15978.0,843072.0,310532.0,4229.0,817.0,1202.0,17497.0,161013.0,140.0,13648.0,13715.0,683622.0,242238.0,3112.0,346.0,1575.0,14648.0,138221.0,255.0,112.0,43.0,504.0,344.0,30.0,0.0,14.0,42.0,279.0,0.0
544,22023.0,20422.0,32908.0,1048575.0,627037.0,7937.0,995.0,3804.0,35316.0,336231.0,1211.0,12966.0,14761.0,691575.0,246091.0,2730.0,480.0,1495.0,15004.0,142515.0,357.0,268.0,86.0,1023.0,713.0,64.0,0.0,28.0,90.0,524.0,0.0
545,22047.0,20880.0,31796.0,1048575.0,602436.0,8466.0,1291.0,3625.0,34648.0,330570.0,-290.0,13451.0,14630.0,686976.0,243595.0,3173.0,348.0,1635.0,14928.0,144353.0,323.0,341.0,89.0,988.0,690.0,61.0,0.0,31.0,87.0,529.0,0.0
546,22047.0,19034.0,16584.0,854544.0,312177.0,4069.0,470.0,1986.0,19039.0,171737.0,-802.0,13318.0,14262.0,686123.0,242677.0,2895.0,365.0,1830.0,15508.0,143735.0,403.0,176.0,43.0,505.0,363.0,30.0,0.0,18.0,44.0,271.0,0.0
547,22070.0,41415.0,47331.0,1048575.0,907479.0,11802.0,1770.0,6643.0,54424.0,505892.0,2638.0,14056.0,14300.0,677967.0,236349.0,2868.0,447.0,1851.0,15250.0,142093.0,521.0,400.0,131.0,1023.0,1023.0,86.0,0.0,47.0,133.0,781.0,0.0
548,22095.0,16871.0,16271.0,833791.0,306184.0,3238.0,704.0,1862.0,18609.0,163026.0,965.0,15051.0,14305.0,677094.0,238031.0,2385.0,274.0,1656.0,15358.0,138980.0,269.0,176.0,43.0,514.0,355.0,29.0,0.0,16.0,45.0,271.0,0.0
549,22108.0,18027.0,31320.0,1048575.0,602830.0,8386.0,249.0,4262.0,35804.0,326091.0,-1106.0,13053.0,14289.0,679341.0,236735.0,2892.0,366.0,1765.0,14946.0,140525.0,471.0,209.0,88.0,1002.0,693.0,63.0,0.0,31.0,91.0,536.0,0.0
550,22168.0,470.0,14948.0,845081.0,305541.0,4224.0,604.0,1891.0,17533.0,161030.0,-1290.0,12011.0,14093.0,688490.0,240502.0,3011.0,430.0,1636.0,14554.0,137427.0,321.0,117.0,42.0,499.0,345.0,29.0,0.0,15.0,42.0,263.0,0.0
551,22168.0,20270.0,15473.0,766228.0,279657.0,4370.0,164.0,2428.0,17489.0,160634.0,441.0,11099.0,13898.0,607921.0,214914.0,2829.0,376.0,1371.0,14148.0,134059.0,408.0,200.0,44.0,473.0,334.0,29.0,0.0,13.0,43.0,263.0,0.0
552,22213.0,83777.0,113121.0,1048575.0,1048575.0,29373.0,2948.0,13730.0,125091.0,1048575.0,-12.0,13924.0,14366.0,692363.0,243793.0,2990.0,409.0,1922.0,15507.0,140758.0,370.0,1023.0,308.0,1023.0,1023.0,216.0,0.0,120.0,306.0,1023.0,0.0
553,22321.0,10913.0,175842.0,1048575.0,1048575.0,46783.0,5814.0,21488.0,189257.0,1048575.0,2671.0,16207.0,14901.0,694496.0,249322.0,3332.0,518.0,1899.0,15105.0,145317.0,488.0,1023.0,483.0,1023.0,1023.0,333.0,0.0,180.0,477.0,1023.0,0.0
554,22346.0,60337.0,30438.0,1048575.0,607478.0,8175.0,601.0,4209.0,35078.0,331828.0,-2271.0,15111.0,13739.0,690478.0,240447.0,2956.0,447.0,1703.0,15427.0,144452.0,362.0,491.0,89.0,993.0,707.0,60.0,0.0,31.0,89.0,535.0,0.0
555,22352.0,6150.0,15831.0,836406.0,304367.0,4403.0,407.0,1820.0,17354.0,163985.0,667.0,13637.0,14468.0,680568.0,239221.0,3008.0,353.0,1193.0,14694.0,140507.0,593.0,84.0,44.0,496.0,338.0,30.0,0.0,12.0,44.0,266.0,0.0
556,22371.0,-18063.0,19119.0,929133.0,344028.0,4274.0,823.0,2464.0,17698.0,185579.0,102.0,11838.0,13876.0,658192.0,237064.0,2756.0,360.0,2068.0,13206.0,137084.0,430.0,125.0,68.0,712.0,446.0,29.0,0.0,18.0,54.0,317.0,0.0
557,22384.0,12882.0,18703.0,898022.0,325781.0,3928.0,471.0,1657.0,19264.0,172834.0,1067.0,12526.0,13952.0,662715.0,231120.0,2330.0,335.0,1132.0,14709.0,132058.0,370.0,163.0,66.0,699.0,435.0,29.0,0.0,8.0,57.0,304.0,0.0
558,22395.0,-14897.0,16289.0,863560.0,312948.0,4275.0,667.0,1574.0,17830.0,175497.0,-177.0,11457.0,14244.0,681955.0,241405.0,2762.0,348.0,1257.0,14583.0,144290.0,258.0,46.0,44.0,507.0,370.0,32.0,0.0,11.0,45.0,283.0,0.0
559,22426.0,25818.0,33912.0,1048575.0,625694.0,8260.0,865.0,3435.0,38380.0,337131.0,-532.0,13995.0,14442.0,685510.0,241161.0,2997.0,338.0,1694.0,15214.0,140916.0,354.0,286.0,90.0,1021.0,702.0,62.0,0.0,22.0,96.0,516.0,0.0
560,22453.0,-11392.0,32258.0,1048575.0,614755.0,7606.0,1047.0,3953.0,35279.0,330546.0,-251.0,14414.0,14496.0,685328.0,240567.0,2887.0,323.0,1688.0,14758.0,141111.0,298.0,273.0,87.0,1020.0,701.0,56.0,0.0,31.0,84.0,518.0,0.0
561,22496.0,57302.0,46995.0,1048575.0,900758.0,12181.0,1558.0,6247.0,50152.0,472636.0,-914.0,14835.0,14509.0,678645.0,241358.0,3097.0,479.0,1613.0,14058.0,140543.0,521.0,601.0,130.0,1023.0,1023.0,89.0,0.0,46.0,128.0,754.0,0.0
562,22525.0,82682.0,49118.0,1048575.0,901510.0,13526.0,1206.0,5751.0,49312.0,481267.0,-1101.0,13844.0,14909.0,680929.0,237382.0,3321.0,458.0,1830.0,14609.0,138519.0,448.0,763.0,130.0,1023.0,1023.0,93.0,0.0,46.0,122.0,787.0,0.0
563,22579.0,141851.0,141188.0,1048575.0,1048575.0,37229.0,4632.0,17072.0,159692.0,1048575.0,-31.0,15220.0,14443.0,691894.0,240630.0,3190.0,416.0,1850.0,15589.0,142387.0,489.0,1023.0,391.0,1023.0,1023.0,267.0,0.0,138.0,394.0,1023.0,0.0
564,22583.0,87193.0,14827.0,828988.0,304160.0,3891.0,920.0,1420.0,17031.0,163464.0,-751.0,16033.0,13932.0,674036.0,239455.0,2618.0,239.0,1551.0,13744.0,139654.0,380.0,654.0,42.0,492.0,348.0,29.0,0.0,15.0,45.0,256.0,0.0
565,22584.0,26083.0,16044.0,818169.0,294159.0,3987.0,394.0,2079.0,15940.0,161253.0,2483.0,13613.0,14411.0,662792.0,233061.0,2654.0,408.0,1227.0,13542.0,137070.0,714.0,301.0,44.0,493.0,337.0,30.0,0.0,15.0,42.0,263.0,0.0
566,22632.0,14158.0,32239.0,1048575.0,611682.0,8641.0,969.0,3507.0,37038.0,330625.0,668.0,13723.0,14265.0,690516.0,240938.0,3446.0,466.0,1573.0,15573.0,145010.0,453.0,266.0,87.0,1004.0,716.0,63.0,0.0,28.0,89.0,542.0,0.0
567,22663.0,34028.0,33908.0,1048575.0,639236.0,8522.0,917.0,3993.0,35685.0,347699.0,943.0,13318.0,14493.0,682504.0,236321.0,3377.0,376.0,1622.0,14232.0,140709.0,467.0,486.0,111.0,1023.0,760.0,63.0,0.0,28.0,103.0,555.0,0.0
568,22666.0,770.0,105.0,439.0,135.0,16.0,-30.0,40.0,-10.0,244.0,-121.0,1238.0,120.0,331.0,421.0,45.0,32.0,46.0,95.0,196.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,22666.0,-1852.0,16222.0,820244.0,295404.0,4448.0,506.0,1694.0,16714.0,160641.0,-203.0,12478.0,14249.0,668619.0,236241.0,3218.0,388.0,1331.0,15011.0,136101.0,328.0,112.0,42.0,499.0,337.0,31.0,0.0,11.0,41.0,268.0,0.0
570,22786.0,86446.0,95830.0,1048575.0,1048575.0,24841.0,3076.0,12762.0,109105.0,993283.0,-2226.0,13886.0,14705.0,691660.0,242218.0,3111.0,450.0,1917.0,16182.0,141706.0,623.0,1023.0,267.0,1023.0,1023.0,183.0,0.0,99.0,270.0,1023.0,0.0
571,22807.0,-213.0,48055.0,1048575.0,925932.0,13001.0,1496.0,6656.0,50135.0,503748.0,-3569.0,13504.0,14490.0,688677.0,241925.0,3427.0,360.0,1899.0,14315.0,144046.0,473.0,227.0,131.0,1023.0,1023.0,92.0,0.0,50.0,129.0,811.0,0.0
572,22857.0,90337.0,77049.0,1048575.0,1048575.0,19861.0,2916.0,9332.0,84939.0,806319.0,-2158.0,29660.0,25317.0,1018551.0,471485.0,5372.0,639.0,2801.0,28124.0,268864.0,459.0,814.0,198.0,1023.0,1023.0,131.0,0.0,77.0,207.0,1023.0,0.0
573,22972.0,168753.0,144098.0,1048575.0,1048575.0,36118.0,4362.0,15741.0,158584.0,1048575.0,-1691.0,15228.0,14641.0,692312.0,246306.0,3605.0,485.0,1803.0,15595.0,140871.0,454.0,1023.0,391.0,1023.0,1023.0,261.0,0.0,133.0,396.0,1023.0,0.0
574,23032.0,-65536.0,78283.0,1048575.0,1048575.0,22690.0,2695.0,9257.0,85597.0,810638.0,4195.0,13390.0,14422.0,689459.0,243016.0,3200.0,663.0,1737.0,14672.0,140017.0,485.0,798.0,220.0,1023.0,1023.0,155.0,0.0,79.0,214.0,1023.0,0.0
575,23144.0,206410.0,143135.0,1048575.0,1048575.0,37340.0,3892.0,17206.0,163282.0,1048575.0,-2422.0,15469.0,14929.0,692686.0,247396.0,3171.0,545.0,1865.0,15438.0,142716.0,514.0,1023.0,392.0,1023.0,1023.0,268.0,0.0,143.0,405.0,1023.0,0.0
576,23198.0,-4220.0,380.0,1489.0,538.0,-8.0,3.0,135.0,-11.0,191.0,556.0,127.0,221.0,1516.0,416.0,74.0,58.0,122.0,79.0,325.0,331.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,23243.0,47807.0,31125.0,1048575.0,629339.0,8425.0,1240.0,5210.0,36043.0,339582.0,1179.0,16000.0,14220.0,697834.0,242368.0,3501.0,408.0,2220.0,14861.0,144995.0,354.0,411.0,89.0,1023.0,695.0,58.0,0.0,38.0,89.0,532.0,0.0
578,23250.0,14403.0,15625.0,850473.0,305806.0,4138.0,878.0,2086.0,18011.0,168276.0,1509.0,13439.0,14501.0,678930.0,237689.0,2786.0,379.0,1473.0,14917.0,141083.0,596.0,188.0,43.0,498.0,344.0,33.0,0.0,15.0,42.0,261.0,0.0
579,23310.0,57019.0,77928.0,1048575.0,1048575.0,22380.0,2225.0,10448.0,86435.0,812773.0,-1673.0,14221.0,14263.0,686530.0,241198.0,3122.0,468.0,1843.0,14689.0,141741.0,478.0,776.0,214.0,1023.0,1023.0,156.0,0.0,86.0,222.0,1023.0,0.0
580,23315.0,3033.0,16951.0,849167.0,306821.0,3883.0,457.0,2290.0,16393.0,164372.0,-815.0,14605.0,14591.0,691711.0,240956.0,2750.0,360.0,1910.0,14365.0,141162.0,306.0,137.0,46.0,501.0,341.0,32.0,0.0,17.0,43.0,255.0,0.0
581,23392.0,23027.0,47220.0,1048575.0,900588.0,13008.0,1726.0,6458.0,51645.0,473820.0,-1134.0,13912.0,14157.0,687013.0,243084.0,2954.0,514.0,1972.0,14559.0,142151.0,429.0,343.0,133.0,1023.0,1021.0,95.0,0.0,54.0,134.0,749.0,0.0
582,23424.0,113800.0,64417.0,1048575.0,1048575.0,15557.0,1676.0,6565.0,69594.0,638935.0,1511.0,13900.0,14432.0,662103.0,233662.0,3130.0,411.0,1746.0,14319.0,137206.0,408.0,1023.0,175.0,1023.0,1023.0,111.0,0.0,53.0,175.0,1023.0,0.0
583,23425.0,6452.0,16187.0,866631.0,316385.0,3838.0,340.0,1644.0,18396.0,172265.0,-170.0,13478.0,14509.0,697621.0,246130.0,3172.0,475.0,1589.0,15294.0,145985.0,248.0,79.0,44.0,506.0,367.0,29.0,0.0,17.0,47.0,265.0,0.0
584,23456.0,189659.0,96906.0,1048575.0,1048575.0,28027.0,3595.0,14562.0,119402.0,1048575.0,-278.0,29399.0,29754.0,1042684.0,632022.0,8098.0,1023.0,4607.0,38916.0,367557.0,452.0,1023.0,266.0,1023.0,1023.0,168.0,4.0,93.0,296.0,1023.0,0.0
585,23519.0,53785.0,65402.0,1048575.0,1048575.0,16003.0,1545.0,8559.0,71317.0,680112.0,-1956.0,15184.0,14492.0,690455.0,246260.0,3191.0,352.0,1914.0,14610.0,142286.0,505.0,615.0,204.0,1023.0,1023.0,118.0,0.0,67.0,198.0,992.0,0.0
586,23519.0,10643.0,16190.0,806184.0,296311.0,4979.0,232.0,2048.0,16963.0,154117.0,-1229.0,11868.0,14287.0,651334.0,233085.0,3308.0,249.0,1791.0,14463.0,132303.0,309.0,131.0,44.0,492.0,347.0,33.0,0.0,18.0,42.0,247.0,0.0
587,23651.0,303713.0,302530.0,1048575.0,1048575.0,79867.0,9048.0,33284.0,336325.0,1048575.0,683.0,15419.0,14544.0,695463.0,246294.0,3471.0,520.0,2069.0,15187.0,144528.0,585.0,1023.0,833.0,1023.0,1023.0,575.0,0.0,296.0,839.0,1023.0,0.0
588,23667.0,11576.0,16014.0,850360.0,311883.0,3869.0,331.0,2168.0,17317.0,165541.0,-881.0,13394.0,13757.0,677321.0,237770.0,2475.0,226.0,1936.0,14287.0,138377.0,286.0,128.0,44.0,507.0,349.0,32.0,0.0,19.0,44.0,259.0,0.0
589,23694.0,55849.0,32408.0,1048575.0,600133.0,9048.0,928.0,3381.0,32915.0,326417.0,-440.0,16007.0,14007.0,673872.0,234104.0,3148.0,404.0,1455.0,13925.0,139223.0,404.0,452.0,87.0,1006.0,721.0,63.0,0.0,27.0,86.0,528.0,0.0
590,23755.0,118570.0,80431.0,1048575.0,1048575.0,21576.0,2888.0,9242.0,87898.0,823627.0,3146.0,15272.0,14423.0,690833.0,243513.0,3110.0,509.0,2122.0,15736.0,141064.0,448.0,1023.0,222.0,1023.0,1023.0,155.0,0.0,85.0,220.0,1023.0,0.0
591,23756.0,4085.0,15942.0,725004.0,276727.0,5985.0,1141.0,1991.0,15335.0,130657.0,13.0,11137.0,14050.0,577623.0,212215.0,4189.0,700.0,2063.0,12901.0,107704.0,404.0,98.0,44.0,463.0,351.0,37.0,0.0,18.0,42.0,238.0,0.0
592,23781.0,7362.0,30760.0,1048575.0,607410.0,8201.0,1327.0,3874.0,34682.0,324507.0,-1290.0,15099.0,14032.0,674705.0,236808.0,3146.0,432.0,1850.0,15409.0,139387.0,327.0,208.0,87.0,993.0,716.0,61.0,0.0,31.0,85.0,517.0,0.0
593,23799.0,970.0,15234.0,840477.0,304585.0,4396.0,-29.0,2219.0,17886.0,168104.0,-62.0,12570.0,13977.0,666303.0,235300.0,3231.0,352.0,1810.0,14650.0,140687.0,358.0,111.0,42.0,502.0,337.0,31.0,0.0,19.0,43.0,253.0,0.0
594,23799.0,12018.0,14336.0,752592.0,277530.0,3439.0,487.0,1516.0,17962.0,152640.0,404.0,10955.0,13374.0,615248.0,218772.0,2300.0,252.0,1471.0,14711.0,130360.0,403.0,136.0,43.0,467.0,346.0,28.0,0.0,14.0,42.0,248.0,0.0
595,23810.0,-3341.0,15931.0,858634.0,316210.0,4536.0,731.0,2214.0,17314.0,170925.0,-1193.0,11465.0,13911.0,674637.0,237951.0,3235.0,449.0,1321.0,14533.0,139716.0,340.0,83.0,45.0,504.0,347.0,30.0,0.0,13.0,42.0,275.0,0.0
596,23815.0,15256.0,16340.0,860307.0,316127.0,4390.0,488.0,2225.0,16949.0,166141.0,654.0,12326.0,14261.0,678384.0,241599.0,3010.0,256.0,1393.0,14261.0,137866.0,338.0,173.0,44.0,515.0,348.0,33.0,0.0,15.0,43.0,267.0,0.0
597,23817.0,111.0,72.0,384.0,243.0,12.0,61.0,-56.0,-17.0,95.0,124.0,987.0,78.0,307.0,364.0,53.0,115.0,52.0,76.0,174.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,23845.0,3697.0,33690.0,1048575.0,615461.0,8375.0,827.0,4424.0,37015.0,325969.0,373.0,12938.0,14680.0,692677.0,245243.0,3139.0,366.0,1776.0,16223.0,143377.0,394.0,270.0,90.0,1021.0,738.0,62.0,0.0,35.0,89.0,521.0,0.0
599,23931.0,59173.0,63722.0,1048575.0,1048575.0,15649.0,1843.0,8209.0,68068.0,631088.0,-1162.0,13990.0,14205.0,671050.0,235190.0,3088.0,599.0,2001.0,15781.0,141391.0,357.0,781.0,178.0,1023.0,1023.0,118.0,0.0,70.0,174.0,1023.0,0.0
600,23932.0,170.0,-40.0,321.0,308.0,35.0,-57.0,-99.0,125.0,276.0,320.0,665.0,31.0,388.0,300.0,75.0,19.0,10.0,147.0,333.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,23941.0,42458.0,32197.0,1048575.0,637368.0,8383.0,978.0,4339.0,36324.0,338428.0,-51.0,15702.0,14322.0,694279.0,245762.0,2933.0,424.0,1848.0,15266.0,142439.0,407.0,382.0,88.0,1018.0,709.0,61.0,0.0,33.0,90.0,522.0,0.0
602,24004.0,-31696.0,95445.0,1048575.0,1048575.0,23097.0,2628.0,12289.0,103864.0,971755.0,-2757.0,13844.0,14512.0,674698.0,239150.0,3075.0,462.0,1844.0,15092.0,139413.0,542.0,733.0,258.0,1023.0,1023.0,178.0,0.0,99.0,261.0,1023.0,0.0
603,24058.0,189105.0,126390.0,1048575.0,1048575.0,33355.0,4571.0,14382.0,138996.0,1048575.0,308.0,15083.0,14534.0,682784.0,242995.0,3129.0,420.0,1770.0,15634.0,140008.0,401.0,1023.0,348.0,1023.0,1023.0,243.0,0.0,115.0,344.0,1023.0,0.0
604,24078.0,8881.0,78725.0,1048575.0,1048575.0,20734.0,1824.0,9385.0,88149.0,825902.0,2866.0,14540.0,14786.0,686195.0,241010.0,3010.0,410.0,1584.0,15612.0,143672.0,465.0,540.0,221.0,1023.0,1023.0,147.0,0.0,82.0,216.0,1023.0,0.0
605,24099.0,88525.0,49536.0,1048575.0,945206.0,13477.0,1614.0,5998.0,54553.0,497169.0,1129.0,15228.0,14506.0,699052.0,251110.0,3344.0,517.0,2216.0,15213.0,141774.0,395.0,818.0,131.0,1023.0,1023.0,92.0,0.0,48.0,131.0,796.0,0.0
606,24111.0,-26414.0,32187.0,1048575.0,593555.0,8299.0,1114.0,3923.0,34589.0,315919.0,86.0,12635.0,14199.0,669995.0,238001.0,3225.0,437.0,1571.0,14559.0,138254.0,360.0,108.0,86.0,1013.0,706.0,59.0,0.0,28.0,89.0,507.0,0.0
607,24294.0,223980.0,347959.0,1048575.0,1048575.0,91818.0,12288.0,45859.0,389875.0,1048575.0,-2046.0,14744.0,14968.0,698492.0,245153.0,3139.0,528.0,1844.0,15570.0,144486.0,595.0,1023.0,961.0,1023.0,1023.0,661.0,0.0,363.0,960.0,1023.0,0.0
608,24381.0,334054.0,210373.0,1048575.0,1048575.0,52716.0,6075.0,26490.0,230206.0,1048575.0,-1517.0,16386.0,15055.0,688991.0,243908.0,3211.0,466.0,2172.0,15649.0,144093.0,479.0,1023.0,581.0,1023.0,1023.0,386.0,0.0,210.0,572.0,1023.0,0.0
609,24436.0,-42567.0,77120.0,1048575.0,1048575.0,20608.0,2102.0,9658.0,90885.0,817730.0,1898.0,15231.0,14245.0,672776.0,241561.0,3116.0,465.0,1727.0,15498.0,140564.0,496.0,1023.0,218.0,1023.0,1023.0,152.0,0.0,83.0,220.0,1023.0,0.0
610,24446.0,41168.0,51716.0,855183.0,312071.0,4793.0,401.0,2933.0,19548.0,170089.0,1554.0,35311.0,37901.0,674747.0,238238.0,3374.0,304.0,2293.0,15047.0,142049.0,2137.0,183.0,105.0,511.0,352.0,33.0,0.0,19.0,46.0,277.0,21.0
611,24525.0,74476.0,98119.0,1048575.0,1048575.0,24146.0,2394.0,11946.0,109748.0,1009425.0,-893.0,15051.0,14923.0,700213.0,247644.0,3206.0,490.0,1950.0,15898.0,144555.0,388.0,819.0,271.0,1023.0,1023.0,179.0,0.0,94.0,265.0,1023.0,0.0
612,24588.0,102702.0,77393.0,1048575.0,1048575.0,21173.0,2192.0,9247.0,87944.0,804926.0,2935.0,13686.0,14592.0,669120.0,235052.0,2935.0,433.0,1857.0,14702.0,140112.0,413.0,1023.0,215.0,1023.0,1023.0,150.0,0.0,85.0,221.0,1023.0,0.0
613,24610.0,42297.0,48227.0,1048575.0,923432.0,11397.0,2025.0,5190.0,52910.0,504437.0,218.0,15186.0,14713.0,682912.0,240924.0,2939.0,457.0,1681.0,14703.0,147411.0,387.0,543.0,133.0,1023.0,1023.0,86.0,0.0,48.0,126.0,777.0,0.0
614,24637.0,69150.0,62899.0,1048575.0,1048575.0,15262.0,2019.0,8574.0,71132.0,653677.0,1234.0,15130.0,14134.0,703517.0,245213.0,2880.0,413.0,1738.0,14847.0,147169.0,453.0,861.0,174.0,1023.0,1023.0,117.0,0.0,64.0,172.0,1023.0,0.0
615,24708.0,129542.0,77763.0,1048575.0,1048575.0,20138.0,3369.0,10266.0,87220.0,802698.0,-2784.0,14714.0,14409.0,685664.0,243416.0,3111.0,412.0,1912.0,15323.0,142378.0,430.0,1023.0,217.0,1023.0,1023.0,145.0,0.0,80.0,213.0,1023.0,0.0
616,24853.0,161464.0,159120.0,1048575.0,1048575.0,40944.0,5810.0,21301.0,172264.0,1048575.0,2256.0,15037.0,14728.0,692450.0,247565.0,3187.0,446.0,1992.0,15087.0,141808.0,473.0,1023.0,431.0,1023.0,1023.0,304.0,0.0,158.0,436.0,1023.0,0.0
617,24853.0,29538.0,15371.0,852191.0,311245.0,4314.0,563.0,2179.0,17815.0,166598.0,441.0,13392.0,13690.0,686066.0,243183.0,2884.0,302.0,1906.0,14820.0,140784.0,421.0,270.0,45.0,503.0,375.0,30.0,0.0,18.0,44.0,274.0,0.0
618,24927.0,115469.0,128377.0,1048575.0,1048575.0,33086.0,3564.0,13464.0,140167.0,1048575.0,2239.0,15244.0,14374.0,692817.0,244077.0,3521.0,484.0,1911.0,15199.0,146144.0,449.0,1023.0,357.0,1023.0,1023.0,244.0,0.0,112.0,350.0,1023.0,0.0
619,24936.0,59820.0,48682.0,1048575.0,920755.0,13258.0,1843.0,6037.0,53182.0,500295.0,1899.0,16043.0,14662.0,703053.0,245788.0,3285.0,387.0,1825.0,15572.0,144295.0,569.0,558.0,131.0,1023.0,1023.0,92.0,0.0,50.0,130.0,775.0,0.0
620,24965.0,80219.0,61806.0,1048575.0,1048575.0,16854.0,2411.0,6964.0,67138.0,650310.0,-1138.0,14008.0,14207.0,672472.0,240339.0,2977.0,494.0,1781.0,14509.0,140389.0,520.0,784.0,171.0,1023.0,1023.0,121.0,0.0,64.0,170.0,1023.0,0.0
621,24967.0,10981.0,16116.0,845971.0,306526.0,4548.0,576.0,2170.0,16949.0,164322.0,-1108.0,13620.0,14591.0,684134.0,239780.0,3077.0,414.0,2044.0,14320.0,141319.0,255.0,99.0,45.0,507.0,343.0,31.0,0.0,18.0,42.0,267.0,0.0
622,25050.0,59080.0,79770.0,1048575.0,1048575.0,21672.0,2953.0,10446.0,88130.0,823074.0,-375.0,13559.0,14310.0,679414.0,239204.0,3245.0,433.0,1737.0,15454.0,139829.0,439.0,853.0,221.0,1023.0,1023.0,155.0,0.0,79.0,219.0,1023.0,0.0
623,25081.0,-2349.0,141.0,446.0,144.0,0.0,-30.0,-26.0,42.0,-5.0,-150.0,478.0,154.0,352.0,274.0,26.0,15.0,41.0,80.0,48.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,25081.0,2957.0,16109.0,833845.0,300829.0,3119.0,331.0,1733.0,17717.0,164262.0,-473.0,12781.0,14535.0,668883.0,235151.0,2587.0,354.0,1748.0,14645.0,139712.0,401.0,100.0,44.0,499.0,347.0,26.0,0.0,16.0,44.0,263.0,0.0
625,25102.0,11250.0,15744.0,845806.0,305635.0,3939.0,883.0,2505.0,17493.0,165949.0,694.0,11224.0,14285.0,687415.0,239221.0,2684.0,359.0,1595.0,14311.0,141910.0,322.0,164.0,42.0,494.0,348.0,31.0,0.0,17.0,43.0,253.0,0.0
626,25110.0,886.0,16432.0,826050.0,298891.0,4039.0,613.0,2092.0,17524.0,161322.0,567.0,13529.0,13849.0,664296.0,230866.0,2739.0,437.0,1315.0,14758.0,134128.0,380.0,107.0,44.0,516.0,348.0,29.0,0.0,13.0,43.0,258.0,0.0
627,25141.0,9102.0,34028.0,1048575.0,628856.0,8328.0,1661.0,4123.0,35073.0,334021.0,45.0,13318.0,14664.0,687618.0,244108.0,3236.0,471.0,1823.0,14597.0,141360.0,447.0,209.0,91.0,1010.0,679.0,58.0,0.0,28.0,89.0,541.0,0.0
628,25141.0,20210.0,15660.0,841619.0,303046.0,4145.0,590.0,2155.0,18316.0,170093.0,-672.0,12918.0,13776.0,663459.0,229591.0,2891.0,392.0,1621.0,14509.0,141363.0,295.0,204.0,43.0,511.0,363.0,30.0,0.0,17.0,47.0,270.0,0.0
629,25163.0,43605.0,30727.0,1048575.0,609754.0,7122.0,1034.0,4114.0,33099.0,318761.0,-1097.0,13137.0,14122.0,685934.0,242610.0,2434.0,367.0,1876.0,14396.0,137527.0,355.0,450.0,87.0,1008.0,699.0,55.0,0.0,31.0,82.0,504.0,0.0
